date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:07:45	113/113	---M-Z	200	added ('OK')	text/plain	etag:%2267-5b6487f86e240-gzip%22	https://plataforma.josedomingo.org/robots.txt		(from )
11:07:45	32816/32816	---M-Z	200	added ('OK')	text/html	etag:%228030-5edbe2f5ba6ff-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/index.html	(from )
11:07:46	66321/66321	---M-Z	200	added ('OK')	text/css	etag:%2210311-5edbe2f54d106-gzip%22	https://plataforma.josedomingo.org/pledin/assets/css/main.css	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/assets/css/main.css	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:46	59305/59305	---M-Z	200	added ('OK')	text/css	etag:W/%22e7a9-pX7mjRFgGw/Y5QN/wkH/ZadURzw%22	https://cdn.jsdelivr.net/npm/@fortawesome/fontawesome-free@5/css/all.min.css	D:/Descargas/antonio/cdn.jsdelivr.net/npm/@fortawesome/fontawesome-free@5/css/all.min.css	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:46	15796/15796	---M--	200	added ('OK')	image/png	etag:%223db4-5cdc0ff49e100%22	https://plataforma.josedomingo.org/pledin/assets/icons/apple-touch-icon.png	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/assets/icons/apple-touch-icon.png	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:46	2870/2870	---M--	200	added ('OK')	image/png	etag:%22b36-5cdc0ff49e100%22	https://plataforma.josedomingo.org/pledin/assets/icons/favicon-32x32.png	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/assets/icons/favicon-32x32.png	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:46	1430/1430	---M--	200	added ('OK')	image/png	etag:%22596-5cdc0ff49e100%22	https://plataforma.josedomingo.org/pledin/assets/icons/favicon-16x16.png	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/assets/icons/favicon-16x16.png	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:47	32816/32816	---M-Z	200	added ('OK')	text/html	etag:%228030-5edbe2f5ba6ff-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/index-2.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:47	18543/18543	---M-Z	200	added ('OK')	text/html	etag:%22486f-5edbe2f5ba6ff-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u01/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u01/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:47	23732/23732	---M-Z	200	added ('OK')	text/html	etag:%225cb4-5edbe2f5ba6ff-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u02/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u02/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:47	18622/18622	---M-Z	200	added ('OK')	text/html	etag:%2248be-5edbe2f5ba6ff-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u03/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u03/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:47	19618/19618	---M-Z	200	added ('OK')	text/html	etag:%224ca2-5edbe2f5ba6ff-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u04/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u04/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:48	21838/21838	---M-Z	200	added ('OK')	text/html	etag:%22554e-5edbe2f5bb69f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u05/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u05/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:48	20110/20110	---M-Z	200	added ('OK')	text/html	etag:%224e8e-5edbe2f5bb69f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u06/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u06/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:48	22026/22026	---M-Z	200	added ('OK')	text/html	etag:%22560a-5edbe2f5bb69f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u07/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u07/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:48	25108/25108	---M-Z	200	added ('OK')	text/html	etag:%226214-5edbe2f5bb69f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u08/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u08/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:49	19309/19309	---M-Z	200	added ('OK')	text/html	etag:%224b6d-5edbe2f5bb69f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u09/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u09/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:49	23915/23915	---M-Z	200	added ('OK')	text/html	etag:%225d6b-5edbe2f5bb69f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u10/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u10/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:49	20439/20439	---M-Z	200	added ('OK')	text/html	etag:%224fd7-5edbe2f5bc63f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u11/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u11/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:49	23389/23389	---M-Z	200	added ('OK')	text/html	etag:%225b5d-5edbe2f5bc63f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u12/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u12/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:50	19404/19404	---M-Z	200	added ('OK')	text/html	etag:%224bcc-5edbe2f5bc63f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u13/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u13/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:50	19968/19968	---M-Z	200	added ('OK')	text/html	etag:%224e00-5edbe2f5bc63f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u14/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u14/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:50	18655/18655	---M-Z	200	added ('OK')	text/html	etag:%2248df-5edbe2f5bc63f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u15/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u15/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:50	20481/20481	---M-Z	200	added ('OK')	text/html	etag:%225001-5edbe2f5bc63f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u16/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u16/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:50	20066/20066	---M-Z	200	added ('OK')	text/html	etag:%224e62-5edbe2f5bd5df-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u17/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u17/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:51	20366/20366	---M-Z	200	added ('OK')	text/html	etag:%224f8e-5edbe2f5bd5df-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u18/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u18/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:51	24061/24061	---M-Z	200	added ('OK')	text/html	etag:%225dfd-5edbe2f5bd5df-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u19/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u19/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:51	23592/23592	---M-Z	200	added ('OK')	text/html	etag:%225c28-5edbe2f5bd5df-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u20/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u20/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:51	20216/20216	---M-Z	200	added ('OK')	text/html	etag:%224ef8-5edbe2f5bd5df-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u21/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u21/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:52	20220/20220	---M-Z	200	added ('OK')	text/html	etag:%224efc-5edbe2f5bd5df-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u22/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u22/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:52	20273/20273	---M-Z	200	added ('OK')	text/html	etag:%224f31-5edbe2f5be57f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u23/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u23/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:52	21255/21255	---M-Z	200	added ('OK')	text/html	etag:%225307-5edbe2f5be57f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u24/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u24/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:52	20527/20527	---M-Z	200	added ('OK')	text/html	etag:%22502f-5edbe2f5be57f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u25/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u25/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:53	20513/20513	---M-Z	200	added ('OK')	text/html	etag:%225021-5edbe2f5be57f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u26/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u26/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:53	22693/22693	---M-Z	200	added ('OK')	text/html	etag:%2258a5-5edbe2f5be57f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u27/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u27/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:53	24647/24647	---M-Z	200	added ('OK')	text/html	etag:%226047-5edbe2f5be57f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u28/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u28/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:53	21258/21258	---M-Z	200	added ('OK')	text/html	etag:%22530a-5edbe2f5bf51f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u29/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u29/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:53	25204/25204	---M-Z	200	added ('OK')	text/html	etag:%226274-5edbe2f5bf51f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u30/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u30/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:54	22802/22802	---M-Z	200	added ('OK')	text/html	etag:%225912-5edbe2f5bf51f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u31/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u31/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:54	21338/21338	---M-Z	200	added ('OK')	text/html	etag:%22535a-5edbe2f5bf51f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u32/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u32/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:54	22132/22132	---M-Z	200	added ('OK')	text/html	etag:%225674-5edbe2f5bf51f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u33/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u33/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:54	22444/22444	---M-Z	200	added ('OK')	text/html	etag:%2257ac-5edbe2f5bf51f-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u34/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u34/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:55	21700/21700	---M-Z	200	added ('OK')	text/html	etag:%2254c4-5edbe2f5c04be-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u35/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u35/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:55	23589/23589	---M-Z	200	added ('OK')	text/html	etag:%225c25-5edbe2f5c04be-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u36/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u36/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:55	20613/20613	---M-Z	200	added ('OK')	text/html	etag:%225085-5edbe2f5c04be-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u37/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u37/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:55	20001/20001	---M-Z	200	added ('OK')	text/html	etag:%224e21-5edbe2f5c04be-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u38/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u38/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:55	23573/23573	---M-Z	200	added ('OK')	text/html	etag:%225c15-5edbe2f5c04be-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u39/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u39/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:56	25601/25601	---M-Z	200	added ('OK')	text/html	etag:%226401-5edbe2f5c04be-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u40/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u40/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:56	26844/26844	---M-Z	200	added ('OK')	text/html	etag:%2268dc-5edbe2f5c145e-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u41/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u41/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:56	19571/19571	---M-Z	200	added ('OK')	text/html	etag:%224c73-5edbe2f5c145e-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u42/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u42/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:56	22553/22553	---M-Z	200	added ('OK')	text/html	etag:%225819-5edbe2f5c145e-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u43/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u43/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:57	25849/25849	---M-Z	200	added ('OK')	text/html	etag:%2264f9-5edbe2f5c145e-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u44/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u44/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:57	23917/23917	---M-Z	200	added ('OK')	text/html	etag:%225d6d-5edbe2f5c145e-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u45/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u45/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:57	23552/23552	---M-Z	200	added ('OK')	text/html	etag:%225c00-5edbe2f5c145e-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u46/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u46/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:57	21145/21145	---M-Z	200	added ('OK')	text/html	etag:%225299-5edbe2f5c23fe-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u47/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u47/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:58	21720/21720	---M-Z	200	added ('OK')	text/html	etag:%2254d8-5edbe2f5c23fe-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u48/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u48/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:58	20561/20561	---M-Z	200	added ('OK')	text/html	etag:%225051-5edbe2f5c23fe-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u49/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u49/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:58	22238/22238	---M-Z	200	added ('OK')	text/html	etag:%2256de-5edbe2f5c23fe-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u50/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u50/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:58	21828/21828	---M-Z	200	added ('OK')	text/html	etag:%225544-5edbe2f5c23fe-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u51/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u51/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:58	25013/25013	---M-Z	200	added ('OK')	text/html	etag:%2261b5-5edbe2f5c23fe-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u52/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u52/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:59	25969/25969	---M-Z	200	added ('OK')	text/html	etag:%226571-5edbe2f5c339e-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u53/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u53/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:59	19696/19696	---M-Z	200	added ('OK')	text/html	etag:%224cf0-5edbe2f5c339e-gzip%22	https://plataforma.josedomingo.org/pledin/cursos/python3/curso/u54/index.html	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/curso/u54/index.html	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:59	29653/29653	---M--	200	added ('OK')	image/png	etag:%2273d5-5b6487f77a000%22	https://plataforma.josedomingo.org/pledin/cursos/python3/img/python.png	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/img/python.png	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
11:07:59	76690/76690	---M--	200	added ('OK')	application/pdf	etag:%2212b92-5b6487f77a000%22	https://plataforma.josedomingo.org/pledin/cursos/python3/presentacion.pdf	D:/Descargas/antonio/plataforma.josedomingo.org/pledin/cursos/python3/presentacion.pdf	(from https://plataforma.josedomingo.org/pledin/cursos/python3/)
